formatted_date,IBM,RR.L,EBAY,INTC,NKE
4/6/18,131.958374,804.2446289,38.31292343,54.49851608,72.46006775
5/6/18,132.5672302,798.3028564,39.26412201,54.21081924,72.67599487
6/6/18,133.4990082,794.4694824,39.17586517,54.69031143,73.36299896
7/6/18,134.0986633,799.8361816,39.66618347,53.58749008,73.37283325
8/6/18,134.818222,800.6029053,39.50928116,52.79154205,73.51022339
11/6/18,135.2241516,798.1112061,39.70541,52.28327942,73.20597839
12/6/18,135.4916382,806.3530273,39.66618347,52.57097626,72.9115448
13/6/18,135.0119629,794.0861206,38.56788254,52.77236176,72.73487854
14/6/18,133.9510345,846.0285034,38.24427795,53.26144028,73.31393433
15/6/18,134.1263123,910.4295044,38.13640976,52.84907913,74.4327774
18/6/18,133.2868195,888.770874,38.10699081,51.03661728,74.20705414
19/6/18,132.7517548,878.4207153,38.42078781,50.7585144,72.8821106
20/6/18,131.5801544,888.5792236,38.49923706,51.26676941,73.33355713
21/6/18,130.3070374,887.4291382,37.27345657,50.04887009,72.56804657
22/6/18,130.3347321,901.0377197,37.35191345,50.34615707,72.06749725
25/6/18,128.0376434,877.8456421,36.39089966,48.62958908,71.00754547
26/6/18,128.3051453,891.2625122,36.35167694,47.63225555,71.21363068
27/6/18,126.8291168,921.1629028,35.59659958,46.75958633,70.02610016
28/6/18,129.1907654,919.6295776,35.43969727,47.22948456,70.36959076
29/6/18,128.8771515,947.038269,35.55737305,47.67062378,78.20153046
2/7/18,129.0247498,934.3881226,35.95942307,48.14051819,76.89619446
3/7/18,128.7572021,937.8381958,35.93000412,47.44046783,74.86460876
5/7/18,130.473114,944.5465698,36.31245422,48.66794586,75.12960052
6/7/18,131.4417725,944.5465698,36.66547394,49.26251602,75.06092072
9/7/18,133.2038116,947.9966431,37.17539978,49.73241806,75.84605408
10/7/18,133.4990082,952.7883911,36.322258,50.02009964,76.13067627
11/7/18,133.7111816,940.329834,36.26342392,49.0994873,75.92456818
12/7/18,135.1042023,949.7216797,36.82237244,50.20230865,75.93438721
13/7/18,134.5968018,949.5300293,36.88121796,50.07764435,75.94421387
16/7/18,134.1909027,938.725647,36.99888992,49.87625885,76.30732727
17/7/18,132.3735046,941.8632202,37.07733917,49.62692642,76.03253937
18/7/18,133.3237305,946.6549683,37.21462631,49.59815216,75.16885376
19/7/18,137.6780701,953.5551147,33.44903183,49.84749222,75.52217865
20/7/18,135.0119629,948.7633667,33.53728867,49.78036499,75.53200531
23/7/18,134.4122925,941.8632202,33.13523483,50.16394806,75.16885376
24/7/18,135.0396118,947.2301025,32.87046814,50.03928375,74.12852478
25/7/18,135.2610168,948.3800049,33.23329544,50.27902603,75.72829437
26/7/18,135.3440704,953.5551147,33.76283264,50.02009964,76.69991302
27/7/18,133.9049072,952.5967407,33.15485001,45.72389984,75.46329498
30/7/18,134.2185974,948.9550171,33.01755905,45.73348999,74.55056
31/7/18,133.7019806,949.7216797,32.80182648,46.12666321,75.48292542
1/8/18,132.3827515,946.6549683,32.44879913,46.80754089,76.10123444
2/8/18,131.8845825,1013.93103,32.5762825,47.45005417,77.19064331
3/8/18,136.25737,1048.431519,33.00775528,47.59389877,77.27896881
6/8/18,134.7167358,1036.452026,33.33135986,47.56495667,78.03469086
7/8/18,135.6208191,1038.368774,33.12543106,47.95087814,79.03575897
8/8/18,135.5101318,1043.639648,33.18426514,48.20172501,79.00631714
9/8/18,134.9972687,1038.848022,33.48826218,48.37539291,79.7522049
10/8/18,134.7268219,1000.514099,33.42942047,47.1307869,79.23204041
13/8/18,133.0763092,993.8056641,33.22348785,46.74486542,78.66281891
14/8/18,133.6824188,990.451355,33.73341751,46.42647934,78.65299225
15/8/18,134.195282,963.1385498,33.20388412,45.78971481,78.09356689
16/8/18,135.5287628,972.7220459,33.11562729,45.50991821,78.56465912
17/8/18,136.2001801,980.867981,33.35097122,45.44238281,78.27023315
20/8/18,136.6197815,986.618042,33.36077499,44.86349487,80.65513611
21/8/18,136.1162415,980.867981,33.86089706,45.94407654,81.41085052
22/8/18,135.4355316,973.6803589,34.02760315,45.39414215,81.1065979
23/8/18,135.5567322,965.0552368,33.73341751,45.32660294,81.37159729
24/8/18,136.1815033,967.9302368,33.86089706,45.98266983,80.92012024
27/8/18,136.7876282,,33.90992737,46.64838409,81.11643219
28/8/18,136.6943817,968.8886108,34.06682587,46.86064911,81.04771423
29/8/18,137.5802307,973.6803589,34.25314713,47.0343132,81.25382233
30/8/18,136.078949,974.1594849,34.12566376,46.54226303,79.88961029
31/8/18,136.5917969,963.1385498,33.9393425,46.72557449,80.87347412
4/9/18,135.8457947,958.3468018,34.12566376,46.27210999,78.31543732
5/9/18,136.7596588,926.3379517,33.46864319,46.04056168,78.63027954
6/9/18,136.5078888,933.621521,33.00775528,45.59675217,79.10251617
7/9/18,135.6313477,929.5963745,33.33135986,44.81525421,79.00414276
10/9/18,135.8178406,932.6630859,33.05678558,44.67053223,80.77509308
11/9/18,136.60112,934.3881226,33.44903183,43.34875107,81.29653931
12/9/18,136.6757507,924.2296143,33.59612274,43.34875107,81.66056061
13/9/18,138.8950653,915.2211914,33.77264023,43.96622467,82.12298584
14/9/18,138.3169098,940.329834,33.43922424,43.93728638,82.14265442
17/9/18,137.9532471,941.8632202,33.53728867,43.8215065,81.91637421
18/9/18,138.5314178,937.6465454,33.45883942,44.47756958,83.88410187
19/9/18,138.9976501,946.8466187,33.55690002,44.52581406,83.06748962
20/9/18,140.9465637,954.130127,33.57652283,45.53886414,83.9923172
21/9/18,141.1330719,950.8717041,33.38039017,45.01786804,84.16941071
24/9/18,139.9021606,955.8551025,33.06659317,45.25907135,82.91007233
25/9/18,138.8578033,948.3800049,32.12519073,44.29426575,83.42167664
26/9/18,141.3755035,949.1466675,32.92930984,44.09165573,82.34926605
27/9/18,141.272934,925.7630615,32.69395447,44.26531982,83.17572021
28/9/18,141.002533,946.2716675,32.38015747,45.62569427,83.35282135
1/10/18,142.6716766,942.6298218,31.88003731,44.81525421,83.09700012
2/10/18,143.371048,942.8215942,31.92907143,46.4071846,81.4342804
3/10/18,142.8768005,942.246582,32.11539078,47.04395676,81.16864777
4/10/18,141.0957489,928.0630493,31.997715,46.43613052,78.88607788
5/10/18,138.9696655,920.2046509,31.61527061,45.37483978,78.82704926
8/10/18,138.3728485,883.5957642,31.94868469,45.37483978,78.93527985
9/10/18,137.3005066,891.0708618,32.63512039,44.91173553,79.12220764
10/10/18,133.0576477,849.2869263,31.05631447,43.22332382,73.7306366
11/10/18,129.6353912,835.295105,30.79154587,42.67338562,73.30757141
12/10/18,131.3418579,839.3201294,31.10534477,43.30051041,74.6849823
15/10/18,131.6029816,830.5032959,31.24263573,42.96282578,73.77983093
16/10/18,135.3236084,860.4037476,31.62507629,44.32320404,76.2296524
17/10/18,125.0009003,855.0370483,31.39953423,44.27497101,75.24578857
18/10/18,121.7371674,837.0200806,30.93863869,43.38734436,74.37999725
19/10/18,120.3850632,835.6784058,28.1928978,42.45147705,73.01241302
22/10/18,121.2429504,824.5615845,27.93793678,43.42593384,73.69129181
23/10/18,122.3526306,806.3530273,27.64374924,42.93387985,72.16629791
24/10/18,118.6226349,805.0112915,26.76118851,40.92708588,70.95614624
25/10/18,117.9139481,840.2799072,27.51626778,42.75057602,71.92033386
26/10/18,116.3659973,823.8982544,26.81022072,44.08200455,70.9069519
29/10/18,111.563652,801.1567993,26.30029488,43.80221558,71.02502441
30/10/18,107.6098785,790.1715088,26.88866806,46.07915115,73.30757141
31/10/18,107.6378555,808.4803467,28.46747208,45.23012161,73.82902527
1/11/18,108.9433441,807.3239746,28.94797897,46.52296448,75.55078125
2/11/18,107.8616409,803.6622925,29.29119492,45.45203018,75.34417725
5/11/18,111.9552917,793.0623779,29.06565285,46.28176498,76.27883911
6/11/18,114.8087387,798.2659912,29.36964607,45.87399292,75.3343277
7/11/18,116.4126205,807.9022217,29.28139114,47.30118561,76.71173859
8/11/18,116.5165024,803.0840454,29.26177597,47.56331635,76.52481079
9/11/18,116.6676025,784.7752686,29.05584335,46.70895004,75.12772369
12/11/18,114.174469,790.5569458,28.3988266,45.29146957,73.88806152
13/11/18,114.1177902,791.3278809,27.55549431,46.0099144,73.98643494
14/11/18,113.5134048,778.6080933,27.34956169,45.71865082,73.98643494
15/11/18,114.684433,780.1498413,27.62413597,46.70895004,73.13047791
16/11/18,114.8071976,774.9462891,27.57510376,47.40798187,73.53386688
19/11/18,113.6172867,767.8154297,27.41820526,46.60214996,71.34968567
20/11/18,110.6802902,756.4446411,27.61432838,46.0099144,69.97229004
21/11/18,111.9740829,784.7752686,27.79084396,45.66039658,71.20211792
23/11/18,110.6708527,782.8480225,27.88890457,45.18466949,70.33630371
26/11/18,112.9090042,809.0585327,28.2419281,46.06817245,71.53662872
27/11/18,113.3528595,805.5894775,28.18309212,46.67011261,70.92663574
28/11/18,116.1576462,801.1567993,29.18332672,47.43710327,73.45516205
29/11/18,114.7221985,816.7675171,28.94797897,46.3108902,73.14031982
30/11/18,117.3569946,818.6947632,29.27158356,47.87400436,74.12711334
3/12/18,118.3391495,850.8798218,29.61480141,48.67012787,76.90982819
4/12/18,114.8355255,825.8255615,28.69301605,46.35943222,74.78825378
6/12/18,117.0170288,766.2736816,28.89894485,46.96137619,74.54155731
7/12/18,112.7012482,759.7210693,28.49689102,44.89340591,72.37062836
10/12/18,114.3916626,731.5831299,28.41843987,45.83515549,71.5515976
11/12/18,114.1650162,752.3973999,28.48708344,46.00020981,72.59759521
12/12/18,114.4200058,786.3170166,28.47727776,46.4371109,73.337677
13/12/18,114.0139313,788.2442627,28.4576664,46.88371277,71.96604156
14/12/18,113.2300949,779.1861572,28.3497982,46.4662323,71.57132721
17/12/18,109.6414795,778.4152832,27.92812729,45.70895004,68.97610474
18/12/18,110.1608887,781.6916504,27.94774055,46.34972382,70.2095871
19/12/18,109.9531326,790.7496338,27.75161934,44.24291611,68.05838776
20/12/18,106.732811,774.560791,27.44762421,44.21379089,66.63742065
21/12/18,104.7685318,780.5352783,26.06494522,43.53417587,71.41345215
24/12/18,101.5859909,771.8626709,25.63347054,42.32057571,67.19988251
26/12/18,105.1934967,,27.31033707,44.84486008,72.04499054
27/12/18,107.4505386,779.3789673,27.48685074,45.0099144,72.69626617
28/12/18,106.7422638,787.8588257,27.69277954,45.38855362,72.37062836
31/12/18,107.3466568,799.8078003,27.52607346,45.56330872,73.16005707
2/1/19,108.8009872,779.9570923,28.29096031,45.70895004,73.08111572
3/1/19,106.6289368,759.5282593,27.7712307,43.19437408,71.78843689
4/1/19,110.7936172,795.760498,28.40863609,45.84486771,73.66331482
7/1/19,111.577446,780.1498413,28.89894485,46.05846024,74.71916962
8/1/19,113.1639786,819.0802002,29.41867638,46.34972382,75.71582794
9/1/19,113.9761505,833.3418579,29.70305634,46.61185837,75.57767487
10/1/19,115.0149536,828.5236816,29.97763062,47.14584732,75.40991974
11/1/19,114.7033157,839.3163452,29.82073021,47.50506973,75.03494263
14/1/19,113.6928406,831.9927368,29.62460518,46.94195938,75.08428192
15/1/19,114.9582977,853.7706909,30.07569313,47.18467712,76.85062408
16/1/19,114.8544159,853.7706909,29.70305634,46.72836685,76.65326691
17/1/19,115.3927078,832.5709229,29.79130936,47.05846405,78.08410645
18/1/19,116.9320297,862.6360474,30.39929581,47.75749588,79.38665009
22/1/19,115.7043381,857.8179321,32.2624855,46.86428833,79.68268585
23/1/19,125.497467,841.6290894,31.97810173,46.54389572,79.43598938
24/1/19,125.1575012,841.2435913,32.01732635,48.31089401,79.37679291
25/1/19,126.517395,837.1963501,33.06659317,45.67011261,79.54453278
28/1/19,126.8007202,826.9819336,33.36077499,45.34971237,79.25836945
29/1/19,126.8573685,839.7017822,33.03717422,45.18466949,79.15969086
30/1/19,126.9045868,853.9634399,33.4196167,46.15555191,80.20568085
31/1/19,126.9423599,852.2288818,32.99795151,45.74777985,80.79775238
1/2/19,126.6401672,867.2614136,33.64516068,47.31089401,80.43264771
4/2/19,127.6695099,865.3341064,34.37081909,47.78662491,80.90628815
5/2/19,128.0095062,881.7157593,34.64539337,48.55361938,81.76480103
6/2/19,128.7366791,876.512146,34.79248047,48.75390625,81.61677551
7/2/19,127.2462921,869.9594727,34.56694412,48.09929276,81.3010025
8/2/19,127.7430954,868.8031616,34.57675171,47.71825409,81.27140808
11/2/19,128.0105896,881.1375732,34.90036011,47.6498642,82.57395935
12/2/19,129.9786682,880.3666382,35.48873138,48.86138153,83.59034729
13/2/19,131.3830719,907.3480835,35.55737305,49.31081772,84.2712326
14/2/19,130.3894653,914.2861938,35.61621094,49.64300537,83.56074524
15/2/19,131.8703003,936.0641479,35.87117004,50.47348022,84.2514801
19/2/19,132.5103912,939.3404541,36.33206177,50.21945572,83.45220184
20/2/19,131.8416443,952.4458008,36.02807617,50.20968628,83.71862793
21/2/19,131.688797,945.8931274,36.26342392,50.22922897,82.84039307
22/2/19,133.0358582,946.0858154,36.76354218,51.28442383,83.63968658
25/2/19,133.2364807,942.0386353,36.61643982,51.88041306,84.04426575
26/2/19,133.4848785,940.4968262,36.65567017,52.00742722,84.66594696
27/2/19,132.9594269,947.0494385,36.8517952,52.01719666,85.03105164
28/2/19,131.9658508,920.2606812,36.56635284,51.74362183,84.59686279
1/3/19,132.9880676,872.0795288,36.76320648,52.07581711,86.22925568
4/3/19,132.2524414,862.6360474,36.66477966,52.70111465,84.72547913
5/3/19,131.7269897,879.7885132,36.53682327,52.44709015,84.52761841
6/3/19,130.8671417,867.2614136,36.23169327,51.7338562,84.22092438
7/3/19,129.319458,867.2614136,35.64112091,51.39189529,84.34954071
8/3/19,129.0614929,849.7235107,35.32614899,51.27465057,83.89444733
11/3/19,131.5645905,853.1925049,35.6804924,52.12466812,84.90355682
12/3/19,132.1091309,854.927063,35.71001816,52.33961487,84.51771545
13/3/19,132.3766327,856.854248,35.88719177,53.12123871,85.01238251
14/3/19,132.5963745,865.9122925,35.77891922,52.21259689,85.94234467
15/3/19,133.2078247,864.9486694,35.72970581,53.08215714,85.87309265
18/3/19,133.9530182,875.355896,35.70018005,52.85744095,86.88219452
19/3/19,134.2205353,885.3775024,36.2907486,52.92583084,86.75359344
20/3/19,133.3702393,887.8829956,36.12342453,52.58387375,85.76426697
21/3/19,135.1281281,891.3520508,36.61556625,53.38504028,87.07016754
22/3/19,133.2269287,871.1159058,36.07420731,52.03673553,81.31232452
25/3/19,132.9689789,862.4432983,36.14310455,51.56776047,81.45082092
26/3/19,133.9625702,859.1669312,36.32028198,52.21259689,82.48960876
27/3/19,133.0263062,859.3596802,36.25137711,51.93903732,82.20270538
28/3/19,133.6759644,866.8759155,36.2021637,51.8901825,83.1425705
29/3/19,134.8033142,870.3450317,36.55650711,52.46663666,83.31074524
1/4/19,136.9051361,883.8357544,37.08802414,53.25802231,84.31985474
2/4/19,136.618515,874.0067749,37.32425308,53.11147308,83.46903992
3/4/19,137.2203827,876.897644,37.39315414,54.20574951,83.56797028
4/4/19,136.4083252,871.1159058,37.45220947,54.63563919,84.3693161
5/4/19,136.8860168,893.0864868,37.2455101,54.32299042,84.48803711
8/4/19,136.9911041,877.6685181,37.21598434,54.40115738,83.82519531
9/4/19,135.768219,866.1050415,37.1569252,54.04942322,83.37999725
10/4/19,136.637619,856.6615601,37.12739944,54.46954346,83.97358704
11/4/19,137.3636932,847.9888916,35.74939346,54.51839828,84.09230804
12/4/19,137.9082642,859.3596802,35.60174179,55.12415695,85.31906891
15/4/19,137.4783478,858.5888062,35.66080856,54.98737335,85.90277863
16/4/19,138.6630249,868.4177246,35.81829071,55.40749741,86.8624115
17/4/19,132.9021149,874.0067749,35.40489197,57.21500397,87.78248596
18/4/19,134.0676575,874.77771,35.41473389,57.14661407,88.24746704
22/4/19,132.691925,,35.58206558,57.46903229,86.42710876
23/4/19,134.1727448,881.9084473,36.09388733,57.42995071,86.49636841
24/4/19,133.7046051,888.6538696,37.91482925,57.37133026,87.44612122
25/4/19,132.4435272,900.2098999,37.51126862,56.28682709,86.62498474
26/4/19,133.2173767,889.527771,37.75734329,51.22579956,87.36697388
29/4/19,132.8447876,896.1312866,37.64907074,49.93611908,87.31751251
30/4/19,134.0103455,888.1682129,38.14121628,49.86772537,86.89209747
1/5/19,134.287384,889.3335571,37.20613861,49.59415436,84.98269653
2/5/19,133.3606873,894.7717896,36.99943924,49.38897705,84.35942841
3/5/19,133.9912415,907.2018433,37.67860031,50.56141663,84.78483582
6/5/19,134.1154327,,37.28488541,50.35007095,82.67758179
7/5/19,131.4977112,886.2260742,37.08802414,49.62263489,81.65858459
8/5/19,131.8416443,887.9740601,36.95022964,48.40369797,81.88612366
9/5/19,130.8362427,887.3913574,37.02896881,45.82819748,82.0938797
10/5/19,130.816925,892.0526733,36.79273605,45.41532898,83.0535202
13/5/19,127.0466919,871.8537598,35.30645752,43.99978256,81.6486969
14/5/19,128.8737946,881.3706055,36.22184753,44.40282059,82.77651215
15/5/19,129.9275208,889.527771,36.45807648,44.84518051,83.11289215
16/5/19,131.3582764,907.590271,36.6844635,44.75670624,83.37999725
17/5/19,129.8502045,909.9208984,36.32028198,44.12757492,83.66690826
20/5/19,130.6235657,913.9995117,35.98562241,42.82017136,81.96527863
21/5/19,131.9093018,891.4700317,36.00530624,43.70487976,82.7468338
22/5/19,131.8126526,892.8295898,35.73955154,43.25269699,82.3115387
23/5/19,127.9844055,864.2791748,35.38520432,43.77369308,81.75751495
24/5/19,127.878067,862.53125,35.56237793,43.81301498,81.28264618
28/5/19,126.1186523,848.9358521,35.65096664,42.8299942,80.33289337
29/5/19,125.3742676,839.0305786,35.53284454,43.47878647,78.027771
30/5/19,125.258255,845.2456665,35.94786072,43.97029495,78.41360474
31/5/19,122.7641068,835.1462402,35.50320435,43.29201508,76.52866364
3/6/19,124.0015182,842.3323364,35.19688416,42.72186661,77.34216309
4/6/19,128.2744446,853.5971069,36.10595703,44.0292778,80.97316742
5/6/19,127.1143799,857.4815063,36.12572098,43.79335403,82.0644455
6/6/19,127.8200684,868.1635742,36.37275314,44.33401489,81.79658508
7/6/19,128.8737946,883.1185913,37.06443024,45.24821854,82.74897766
10/6/19,130.2562103,874.1844482,37.66719055,46.00514221,81.92555237
11/6/19,131.4259491,875.932373,37.77588272,46.05429077,82.60016632
12/6/19,130.3818817,867.7751465,38.55649567,45.53328705,81.97515106
13/6/19,131.2422638,871.0769043,38.53673553,45.90683746,82.9473877
14/6/19,130.6525726,866.0271606,38.44780731,45.4054985,82.77873993
17/6/19,130.4592285,880.7879028,38.5466156,45.34652328,81.45927429
18/6/19,131.8416443,897.102356,39.19877625,46.56545639,83.63192749
19/6/19,132.5183411,882.147522,39.65331268,46.27055359,82.88787079
20/6/19,134.2294464,886.614502,39.44580841,46.38851166,84.56446838
21/6/19,134.5677795,856.510437,39.57426071,46.65392685,85.07042694
24/6/19,134.7128143,861.3659058,39.23830032,46.82104492,83.8303299
25/6/19,133.7557373,848.9358521,38.55649567,46.05429077,81.96524048
26/6/19,133.9104309,825.6293945,38.73435974,47.37152863,81.8957901
27/6/19,133.9104309,819.8028564,38.82329178,46.65392685,82.99699402
28/6/19,133.3110504,816.1126709,39.03079605,47.05696487,83.28469849
1/7/19,135.225174,832.6213989,39.4161644,47.23390961,84.73313141
2/7/19,135.5538483,833.0097656,39.60390854,47.3027153,84.28668213
3/7/19,136.8299255,848.3531494,39.42605209,47.69592667,85.51686859
5/7/19,136.6752625,838.8363647,39.32723236,47.26339722,86.13195038
8/7/19,135.8922119,828.5427246,39.07032013,47.0078125,87.77880096
9/7/19,134.6934662,830.2906494,39.46557236,46.93900299,87.34227753
10/7/19,135.7955322,821.1622925,39.53473663,47.39118958,86.74703979
11/7/19,136.5399323,819.2201538,39.12960815,47.77456665,87.59030151
12/7/19,137.9900055,822.3276978,39.58414459,49.07214737,88.41372681
15/7/19,138.550705,827.7658691,39.79165268,49.26874924,88.77087402
16/7/19,138.7537079,840.7785645,39.44580841,48.33488083,87.89784241
17/7/19,138.309021,844.8572388,38.56637573,48.55115128,86.80656433
18/7/19,144.6507111,831.2618408,39.29759216,49.0918045,86.74703979
19/7/19,144.6990356,838.2537231,39.73236084,49.41620255,85.8640976
22/7/19,144.7570496,841.7496948,40.18689728,50.47786331,85.28868866
23/7/19,145.3757782,851.8491821,40.54262161,50.87106705,86.01289368
24/7/19,145.0373993,848.5473633,40.54262161,52.02119446,86.01289368
25/7/19,145.3854218,842.914978,40.32523727,51.27410507,86.58830261
26/7/19,146.3231506,843.3034668,40.74024582,50.71378326,86.84625244
29/7/19,145.8591156,861.3659058,41.07620621,51.61815643,86.92562103
30/7/19,144.7860565,865.4445801,40.8884697,50.82191467,86.50893402
31/7/19,143.3069763,837.0883789,40.70072174,49.6914444,85.34820557
1/8/19,145.317749,832.427124,40.6117897,48.65927887,82.46128082
2/8/19,142.3499146,804.4594727,40.09796906,47.85321045,80.4969635
5/8/19,136.075882,791.4466553,38.34899521,46.17224884,78.34416962
6/8/19,136.046875,737.0650635,39.21854019,46.47409439,80.65570068
7/8/19,134.4807892,708.9031982,39.2481842,46.24647522,80.63585663
8/8/19,137.0336761,751.2431641,40.76000977,46.68192291,82.34222412
9/8/19,133.1505585,756.8755493,39.83117676,45.50423431,81.33030701
12/8/19,131.1845398,730.4616089,39.26794815,45.1281662,81.00292206
13/8/19,132.8179932,730.8500366,40.49321747,46.35533524,82.65969086
14/8/19,128.3773651,730.267395,39.16913223,45.3953743,80.38784027
15/8/19,129.0326996,731.821106,38.97151184,45.2271347,78.87989044
16/8/19,130.8324127,732.2095947,39.54462051,46.01885605,79.64378357
19/8/19,132.0844116,740.755249,39.91022491,46.74129868,80.48703766
20/8/19,130.0890503,746.776123,39.55450058,46.11782074,79.89179993
21/8/19,131.3116913,761.5368042,39.90034485,46.66213226,82.08428192
22/8/19,131.380188,739.395752,39.52485657,46.29595947,82.64976501
23/8/19,126.7341309,728.3251953,38.24029922,44.49479294,79.80252075
26/8/19,127.1449432,,38.93198776,45.0885849,81.59816742
27/8/19,128.2991028,726.9656372,38.53673553,45.31620026,81.3799057
28/8/19,129.8543091,723.4696655,39.6137886,45.31620026,82.81842041
29/8/19,131.9279175,732.4038086,40.0485611,46.38502502,84.70336151
30/8/19,132.5636902,748.9125366,39.94940567,46.91943741,84.04689789
3/9/19,131.1649933,742.8917236,39.40405655,46.49388885,84.21599579
4/9/19,133.3364105,746.776123,39.30490112,48.41381073,85.88697815
5/9/19,137.884613,753.7680054,40.45509338,49.58160782,87.9458847
6/9/19,137.4933777,764.2559204,40.02872849,50.39311981,88.21443939
9/9/19,139.4789429,763.6732788,41.05002594,51.05618668,88.19454193
10/9/19,141.8753204,790.8640747,39.92957687,51.28380966,86.3644104
11/9/19,140.4570618,807.9553833,39.56270599,52.24377441,86.28483582
12/9/19,140.4766235,805.2363281,39.94940567,52.46149445,87.1999054
13/9/19,140.525528,807.7611694,40.02872849,51.99636078,86.85178375
16/9/19,139.3615723,782.3182983,39.95932007,51.65987778,86.80204773
17/9/19,139.0876923,786.5911865,40.18737793,51.41246414,87.12033081
18/9/19,139.1072693,779.793457,40.0188179,51.20463943,87.60771179
19/9/19,139.8408508,786.3969727,40.05847931,51.03639603,87.22974396
20/9/19,138.774704,769.8882446,40.0188179,50.19519043,86.21521759
23/9/19,138.960556,752.6026611,39.89983368,50.37332916,87.21979523
24/9/19,138.579071,752.9911499,39.22558212,49.30450058,86.71253204
25/9/19,140.0266876,758.2350464,38.90828323,50.49208832,90.32306671
26/9/19,140.4081573,762.8963013,38.59098816,50.39311981,91.67577362
27/9/19,140.10495,769.1113892,38.04563522,50.25457001,91.81502533
30/9/19,142.2372284,769.4998779,38.65047836,50.9968071,93.41638947
1/10/19,140.5157471,752.9911499,38.21420288,50.23477554,91.78518677
2/10/19,138.5888519,718.6141968,37.84732819,48.87895203,90.99942017
3/10/19,138.9116516,701.1343994,37.62918854,49.5123291,91.72550964
4/10/19,139.8604126,708.9031982,37.98614502,50.39311981,92.57094574
7/10/19,138.1878357,710.8453979,37.5002861,50.09622192,92.67041016
8/10/19,135.3513184,705.4072266,37.00451279,49.21543503,91.25802612
9/10/19,136.6130829,710.4569092,37.5300293,49.95767212,92.02389526
10/10/19,138.0411224,712.7875366,37.60935593,50.58115768,92.50132751
11/10/19,139.635437,721.7217407,38.22411728,51.55101395,93.3766098
14/10/19,138.9311981,730.6558838,38.03572083,51.10567093,94.37123871
15/10/19,139.8701935,724.6350098,38.55132675,52.10522461,94.28173065
16/10/19,138.9996643,720.3621216,38.59098816,51.90729141,94.37123871
17/10/19,131.3214874,708.5147095,38.759552,51.32339859,95.04759216
18/10/19,131.1552124,691.0349121,38.49183273,50.82857132,95.58469391
21/10/19,129.6782532,685.9852295,38.92811203,51.59060287,95.70406342
22/10/19,131.0280609,703.8533936,38.61081696,51.4718399,95.08737946
23/10/19,131.438858,705.6014404,38.86862183,51.18484497,91.82496643
24/10/19,131.1356506,686.0556641,35.31888199,51.68956375,91.0093689
25/10/19,132.4756622,696.6103516,35.53702545,55.87579727,90.43247223
28/10/19,132.9940491,705.0150757,35.63618088,56.17269135,90.36284637
29/10/19,130.8911133,699.1513672,35.80474472,55.75703812,88.80126953
30/10/19,132.2898102,696.2194824,35.55685425,56.01434708,89.70639801
31/10/19,130.8030853,692.8966675,34.95201492,55.94507217,89.06982422
1/11/19,132.5636902,708.142334,34.95201492,55.92527771,88.70180511
4/11/19,134.6568451,719.4789429,35.11066055,57.01390076,89.37815857
5/11/19,134.8720398,751.5339355,35.18006516,56.95451736,89.3980484
6/11/19,135.7425537,758.7658691,35.19989777,57.31772995,89.00019836
7/11/19,136.2670746,761.8931274,34.59505463,57.76552582,89.91526794
8/11/19,136.1878967,759.1567383,34.8429451,57.98444748,89.32843018
11/11/19,134.0700226,722.8016357,34.95201492,58.06405258,89.5671463
12/11/19,134.1887817,727.1017456,34.77353287,57.91479111,89.0200882
13/11/19,133.0902405,719.2834473,34.34716797,57.60630798,90.80049896
14/11/19,132.6152039,713.0288086,34.66446304,57.52670288,90.78059387
15/11/19,133.0110779,716.5470581,34.97184372,57.67596436,92.54110718
18/11/19,132.9219971,712.0515137,34.80327606,57.9645462,93.67499542
19/11/19,133.129837,712.6378784,34.76361847,58.06405258,93.10804749
20/11/19,131.8234711,703.6468506,34.56531143,57.61626053,92.55106354
21/11/19,132.4568634,698.760437,34.64463043,57.93469238,91.66583252
22/11/19,132.9516907,716.5470581,34.82311249,57.3276825,92.8394928
25/11/19,134.5648499,725.1471558,35.54693985,58.52180099,92.4018631
26/11/19,133.6939392,724.1698608,35.44778442,58.61136246,92.82955933
27/11/19,132.3875885,699.5422363,35.54693985,58.22327042,93.63520813
29/11/19,133.0605621,695.4376221,35.35781097,57.76552582,93.23133087
2/12/19,131.5364838,680.7783203,34.74064255,57.37743759,93.30113983
3/12/19,130.7546387,676.4782715,34.59132385,55.79522705,92.20418549
4/12/19,130.6259918,685.8602295,34.81032181,55.74547195,93.46070099
5/12/19,130.546814,687.032959,34.63114166,55.8051796,95.52497101
6/12/19,131.843277,701.3013306,34.70082474,56.53160477,96.73162079
9/12/19,132.5360413,708.5332642,34.41214752,56.25297165,96.36264038
10/12/19,132.5261383,685.0783691,34.5614624,56.31267929,96.74159241
11/12/19,132.3776855,687.4238892,34.76054764,56.79032898,96.91112518
12/12/19,133.9215698,688.4011841,35.14876938,57.26797485,97.44963074
13/12/19,132.8230438,670.8099976,35.31798935,57.50680161,97.49948883
16/12/19,132.743866,688.9875488,35.23835754,57.41724014,98.53661346
17/12/19,132.8329315,674.3282471,35.73607635,57.01919937,99.37429047
18/12/19,133.0209808,682.5374756,35.47726059,56.88983536,100.2917404
19/12/19,133.1694183,679.99646,35.87543488,57.67596436,100.8701401
